country,state,stfip,cityarea,fips,zipcode,ZIPCODE,domestic1,Program,Major,Degree,Sex,Year,Graduated,DISTRICTNAME,DISTRICTNO,progflag
US,MI,26,CADILLAC,26113,49601,49601,US observation,CSD-BS,Communication Sci & Disorders,BS,F,2024-2025,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,PAS-MPAS,Physician Assistant Studies,MPAS,F,2021-2022,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,ENGX-BA,English,BA,F,2010-2011,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,GEO-BS,Geology,BS,M,2012-2013,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,ANT-BS,Anthropology,BS,M,2011-2012,1,MICHIGAN 2,493,Program and major included
US,MI,26,ACME,26055,49610,49610,US observation,HTM-BS,Hospitality Tourism Management,BS,M,1992-1993,1,MICHIGAN 2,493,Program and major included
US,MI,26,ACME,26055,49610,49610,US observation,ACC-BBA,Accounting,BBA,F,1987-1988,1,MICHIGAN 2,493,Program and major included
US,MI,26,ACME,26055,49610,49610,US observation,LA-MUL-BS,Psychology,BS,F,2009-2010,1,MICHIGAN 2,493,Program and major included
US,MI,26,ALBA,26009,49611,49611,US observation,ED-MED,General Education,MED,M,1996-1997,1,MICHIGAN 2,493,Program and major included
US,MI,26,ALDEN,26009,49612,49612,US observation,PSY-BS,Psychology,BS,F,1990-1991,1,MICHIGAN 2,493,Program and major included
US,MI,26,ALDEN,26079,49612,49612,US observation,PSYX-BS,Psychology,BS,M,2010-2011,1,MICHIGAN 2,493,Program and major included
US,MI,26,ALDEN,26079,49612,49612,US observation,APR-BS,Advertising & Public Relations,BS,F,1999-2000,1,MICHIGAN 2,493,Program and major included
US,MI,26,ALDEN,26079,49612,49612,US observation,HCO-BA,Health Communication,BA,F,2007-2008,1,MICHIGAN 2,493,Program and major included
US,MI,26,ALDEN,26079,49612,49612,US observation,BIOS-BS,Biomedical Sciences,BS,F,2016-2017,1,MICHIGAN 2,493,Program and major included
US,MI,26,ALDEN,26079,49612,49612,US observation,SW-MSW,Social Work,MSW,F,2013-2014,1,MICHIGAN 2,493,Program and major included
US,MI,26,ALDEN,26079,49612,49612,US observation,SPED-MED,Special Education,MED,F,1998-1999,1,MICHIGAN 2,493,Program and major included
US,MI,26,ALDEN,26079,49612,49612,US observation,EXE-BS,Exercise Science,BS,F,2024-2025,1,MICHIGAN 2,493,Program and major included
US,MI,26,ALDEN,26079,49612,49612,US observation,ED-MED,General Education,MED,M,2005-2006,1,MICHIGAN 2,493,Program and major included
US,MI,26,ALDEN,26079,49612,49612,US observation,NRM-BS,Natural Resources Mgmt,BS,F,2023-2024,1,MICHIGAN 2,493,Program and major included
US,MI,26,ARCADIA,26101,49613,49613,US observation,ENG-BA,English,BA,F,2023-2024,1,MICHIGAN 2,493,Program and major included
US,MI,26,BEAR LAKE,26101,49613,49613,US observation,HST-BS,History,BS,F,2004-2005,1,MICHIGAN 2,493,Program and major included
US,MI,26,BEAR LAKE,26019,49613,49613,US observation,NRM-BS,Natural Resources Mgmt,BS,F,2009-2010,1,MICHIGAN 2,493,Program and major included
US,MI,26,ARCADIA,26019,49613,49613,US observation,NUR-BSN,Nursing,BSN,F,2006-2007,1,MICHIGAN 2,493,Program and major included
US,MI,26,ARCADIA,26019,49613,49613,US observation,PSY-BS,Psychology,BS,F,2021-2022,1,MICHIGAN 2,493,Program and major included
US,MI,26,ARCADIA,26019,49613,49613,US observation,OT-MS,Occupational Therapy,MS,F,2024-2025,1,MICHIGAN 2,493,Program and major included
US,MI,26,ARCADIA,26019,49613,49613,US observation,SW-BSW,Social Work,BSW,F,2025-2026,1,MICHIGAN 2,493,Program and major included
US,MI,26,ARCADIA,26019,49613,49613,US observation,SB-MUL-BBA,Accounting,BBA,M,2023-2024,1,MICHIGAN 2,493,Program and major included
US,MI,26,BEAR LAKE,26101,49614,49614,US observation,PSY-BS,Psychology,BS,F,2005-2006,1,MICHIGAN 2,493,Program and major included
US,MI,26,BEAR LAKE,26101,49614,49614,US observation,NUR-BSN,Nursing,BSN,F,2020-2021,1,MICHIGAN 2,493,Program and major included
US,MI,26,BEAR LAKE,26101,49614,49614,US observation,FIN-BBA,Finance,BBA,F,2021-2022,1,MICHIGAN 2,493,Program and major included
US,MI,26,BEAR LAKE,26101,49614,49614,US observation,MUS-BME,Music,BME,F,2007-2008,1,MICHIGAN 2,493,Program and major included
US,MI,26,BEAR LAKE,26101,49614,49614,US observation,ECO-BS,Economics,BS,M,2007-2008,1,MICHIGAN 2,493,Program and major included
US,MI,26,BEAR LAKE,26101,49614,49614,US observation,GSCI-BS,Group Science,BS,M,1993-1994,1,MICHIGAN 2,493,Program and major included
US,MI,26,BEAR LAKE,26101,49614,49614,US observation,EXE-BS,Exercise Science,BS,M,2019-2020,1,MICHIGAN 2,493,Program and major included
US,MI,26,BEAR LAKE,26101,49614,49614,US observation,NUR-BSN,Nursing,BSN,F,2014-2015,1,MICHIGAN 2,493,Program and major included
US,MI,26,BEAR LAKE,26101,49614,49614,US observation,CHM-BS,Chemistry,BS,M,2001-2002,1,MICHIGAN 2,493,Program and major included
US,MI,26,BEAR LAKE,26101,49614,49614,US observation,CS-BS,Computer Science,BS,M,2024-2025,1,MICHIGAN 2,493,Program and major included
US,MI,26,BEAR LAKE,26101,49614,49614,US observation,GSCI-BS,Group Science,BS,F,2002-2003,1,MICHIGAN 2,493,Program and major included
US,MI,26,BEAR LAKE,26101,49614,49614,US observation,ENG-BA,English,BA,F,1992-1993,1,MICHIGAN 2,493,Program and major included
US,MI,26,BEAR LAKE,26101,49614,49614,US observation,PTD-DPT,Physical Therapy,DPT,F,2020-2021,1,MICHIGAN 2,493,Program and major included
US,MI,26,BEAR LAKE,26101,49614,49614,US observation,ENG-BA,English,BA,M,1998-1999,1,MICHIGAN 2,493,Program and major included
US,MI,26,BEAR LAKE,26101,49614,49614,US observation,GPSS-BS,Group Social Sciences,BS,M,1991-1992,1,MICHIGAN 2,493,Program and major included
US,MI,26,BEAR LAKE,26101,49614,49614,US observation,LSTD-BA,Legal Studies,BA,F,2001-2002,1,MICHIGAN 2,493,Program and major included
US,MI,26,BEAR LAKE,26101,49614,49614,US observation,SPM-BS,Sport Management,BS,M,2023-2024,1,MICHIGAN 2,493,Program and major included
US,MI,26,BEAR LAKE,26101,49614,49614,US observation,MKT-BBA,Marketing,BBA,M,2002-2003,1,MICHIGAN 2,493,Program and major included
US,MI,26,BEAR LAKE,26101,49614,49614,US observation,GSCI-BS,Group Science,BS,M,1990-1991,1,MICHIGAN 2,493,Program and major included
US,MI,26,BEAR LAKE,26101,49614,49614,US observation,SPED-MED,Special Education,MED,F,1995-1996,1,MICHIGAN 2,493,Program and major included
US,MI,26,BEAR LAKE,26101,49614,49614,US observation,SPM-BS,Sport Management,BS,F,2020-2021,1,MICHIGAN 2,493,Program and major included
US,MI,26,BEAR LAKE,26101,49614,49614,US observation,GPST-BS,Group Social Studies,BS,F,2004-2005,1,MICHIGAN 2,493,Program and major included
US,MI,26,BEAR LAKE,26101,49614,49614,US observation,AHSC-BS,Allied Health Sciences,BS,F,2020-2021,1,MICHIGAN 2,493,Program and major included
US,MI,26,BEAR LAKE,26101,49614,49614,US observation,NUR-BSN,Nursing,BSN,F,1984-1985,1,MICHIGAN 2,493,Program and major included
US,MI,26,BEAR LAKE,26101,49614,49614,US observation,SW-BSW,Social Work,BSW,F,1991-1992,1,MICHIGAN 2,493,Program and major included
US,MI,26,BEAR LAKE,26101,49614,49614,US observation,OT-MS,Occupational Therapy,MS,F,2015-2016,1,MICHIGAN 2,493,Program and major included
US,MI,26,BEAR LAKE,26101,49614,49614,US observation,EXE-BS,Exercise Science,BS,M,2021-2022,1,MICHIGAN 2,493,Program and major included
US,MI,26,BEAR LAKE,26101,49614,49614,US observation,GPSS-BS,Group Social Sciences,BS,F,1992-1993,1,MICHIGAN 2,493,Program and major included
US,MI,26,BEAR LAKE,26101,49614,49614,US observation,MGT-BBA,Management,BBA,M,2010-2011,1,MICHIGAN 2,493,Program and major included
US,MI,26,BEAR LAKE,26101,49614,49614,US observation,PSYX-BS,Psychology,BS,M,2012-2013,1,MICHIGAN 2,493,Program and major included
US,MI,26,BEAR LAKE,26101,49614,49614,US observation,MUS-BA,Music,BA,F,2002-2003,1,MICHIGAN 2,493,Program and major included
US,MI,26,BEAR LAKE,26101,49614,49614,US observation,MTH-BS,Mathematics,BS,F,1990-1991,1,MICHIGAN 2,493,Program and major included
US,MI,26,BEAR LAKE,26101,49614,49614,US observation,BIOS-BS,Biomedical Sciences,BS,M,2017-2018,1,MICHIGAN 2,493,Program and major included
US,MI,26,BEAR LAKE,26101,49614,49614,US observation,SW-BSW,Social Work,BSW,F,2024-2025,1,MICHIGAN 2,493,Program and major included
US,MI,26,BEAR LAKE,26101,49614,49614,US observation,CNSL-MED,School Counseling,MED,F,2012-2013,1,MICHIGAN 2,493,Program and major included
US,MI,26,BEAR LAKE,26101,49614,49614,US observation,ICUR-MED,Instruction & Curriculum,MED,F,2018-2019,1,MICHIGAN 2,493,Program and major included
US,MI,26,BEAR LAKE,26101,49614,49614,US observation,FIN-BBA,Finance,BBA,M,2017-2018,1,MICHIGAN 2,493,Program and major included
US,MI,26,BEAR LAKE,26101,49614,49614,US observation,LIB-BA,Liberal Studies,BA,F,2006-2007,1,MICHIGAN 2,493,Program and major included
US,MI,26,BEAR LAKE,26101,49614,49614,US observation,WGS-BA,Women and Gender Studies,BA,M,2012-2013,1,MICHIGAN 2,493,Program and major included
US,MI,26,BEAR LAKE,26101,49614,49614,US observation,BIO-BS,Biology,BS,F,2013-2014,1,MICHIGAN 2,493,Program and major included
US,MI,26,BEAR LAKE,26101,49614,49614,US observation,SW-BSW,Social Work,BSW,F,2016-2017,1,MICHIGAN 2,493,Program and major included
US,MI,26,BEAR LAKE,26101,49614,49614,US observation,CS-BS,Computer Science,BS,M,2023-2024,1,MICHIGAN 2,493,Program and major included
US,MI,26,BEAR LAKE,26101,49614,49614,US observation,GPST-BS,Group Social Studies,BS,M,2010-2011,1,MICHIGAN 2,493,Program and major included
US,MI,26,BEAR LAKE,26101,49614,49614,US observation,PSY-BS,Psychology,BS,F,1993-1994,1,MICHIGAN 2,493,Program and major included
US,MI,26,BEAR LAKE,26101,49614,49614,US observation,GPST-BS,Group Social Studies,BS,F,2002-2003,2,MICHIGAN 2,493,Program and major included
US,MI,26,BEAR LAKE,26101,49614,49614,US observation,FVD-BA,Film and Video,BA,M,2013-2014,1,MICHIGAN 2,493,Program and major included
US,MI,26,BEAR LAKE,26101,49614,49614,US observation,SPED-MED,Special Education,MED,F,2008-2009,1,MICHIGAN 2,493,Program and major included
US,MI,26,BEAR LAKE,26101,49614,49614,US observation,EXE-BS,Exercise Science,BS,F,2016-2017,1,MICHIGAN 2,493,Program and major included
US,MI,26,BEAR LAKE,26101,49614,49614,US observation,AHSC-BS,Allied Health Sciences,BS,F,2018-2019,1,MICHIGAN 2,493,Program and major included
US,MI,26,BEAR LAKE,26101,49614,49614,US observation,PSY-BS,Psychology,BS,M,1991-1992,1,MICHIGAN 2,493,Program and major included
US,MI,26,BEAR LAKE,26101,49614,49614,US observation,PLS-BS,Political Science,BS,M,2019-2020,1,MICHIGAN 2,493,Program and major included
US,MI,26,BEAR LAKE,26101,49614,49614,US observation,ENG-BA,English,BA,F,2000-2001,1,MICHIGAN 2,493,Program and major included
US,MI,26,BEAR LAKE,26101,49614,49614,US observation,AHSC-BS,Allied Health Sciences,BS,M,2020-2021,1,MICHIGAN 2,493,Program and major included
US,MI,26,BEAR LAKE,26101,49614,49614,US observation,BIOS-BS,Biomedical Sciences,BS,F,2021-2022,1,MICHIGAN 2,493,Program and major included
US,MI,26,BEAR LAKE,26101,49614,49614,US observation,PLS-BA,Political Science,BA,F,2022-2023,1,MICHIGAN 2,493,Program and major included
US,MI,26,BEAR LAKE,26101,49614,49614,US observation,HTM-BS,Hospitality Tourism Management,BS,F,2019-2020,1,MICHIGAN 2,493,Program and major included
US,MI,26,BELLAIRE,26009,49615,49615,US observation,HST-BA,History,BA,F,2012-2013,1,MICHIGAN 2,493,Program and major included
US,MI,26,BELLAIRE,26009,49615,49615,US observation,BIO-BS,Biology,BS,M,2001-2002,1,MICHIGAN 2,493,Program and major included
US,MI,26,BELLAIRE,26009,49615,49615,US observation,ACC-MSA,Accounting,MSA,F,2023-2024,1,MICHIGAN 2,493,Program and major included
US,MI,26,BELLAIRE,26009,49615,49615,US observation,HST-BA,History,BA,F,2010-2011,1,MICHIGAN 2,493,Program and major included
US,MI,26,BELLAIRE,26009,49615,49615,US observation,PNA-BS,Public and Nonprofit Admin,BS,F,2023-2024,1,MICHIGAN 2,493,Program and major included
US,MI,26,BELLAIRE,26009,49615,49615,US observation,LA-MUL-BS,History,BS,M,2012-2013,1,MICHIGAN 2,493,Program and major included
US,MI,26,BELLAIRE,26009,49615,49615,US observation,ENG-BA,English,BA,F,2001-2002,1,MICHIGAN 2,493,Program and major included
US,MI,26,BELLAIRE,26009,49615,49615,US observation,EXE-BS,Exercise Science,BS,M,2025-2026,1,MICHIGAN 2,493,Program and major included
US,MI,26,BELLAIRE,26009,49615,49615,US observation,GECS-BS,Grp SS Ecs,BS,F,1986-1987,1,MICHIGAN 2,493,Program and major included
US,MI,26,BELLAIRE,26009,49615,49615,US observation,PSY-BS,Psychology,BS,F,1987-1988,2,MICHIGAN 2,493,Program and major included
US,MI,26,BELLAIRE,26009,49615,49615,US observation,SW-BSW,Social Work,BSW,F,2013-2014,1,MICHIGAN 2,493,Program and major included
US,MI,26,BELLAIRE,26009,49615,49615,US observation,LIB-BS,Liberal Studies,BS,F,2017-2018,1,MICHIGAN 2,493,Program and major included
US,MI,26,BELLAIRE,26009,49615,49615,US observation,RDG-MED,Reading,MED,F,2005-2006,1,MICHIGAN 2,493,Program and major included
US,MI,26,BELLAIRE,26009,49615,49615,US observation,APR-BS,Advertising & Public Relations,BS,F,2008-2009,1,MICHIGAN 2,493,Program and major included
US,MI,26,BELLAIRE,26009,49615,49615,US observation,PA-BS,Public Administration,BS,M,2000-2001,1,MICHIGAN 2,493,Program and major included
US,MI,26,BELLAIRE,26009,49615,49615,US observation,SW-BSW,Social Work,BSW,F,2024-2025,1,MICHIGAN 2,493,Program and major included
US,MI,26,BELLAIRE,26009,49615,49615,US observation,PSY-BS,Psychology,BS,M,1993-1994,1,MICHIGAN 2,493,Program and major included
US,MI,26,BELLAIRE,26009,49615,49615,US observation,EXE-BS,Exercise Science,BS,M,2024-2025,1,MICHIGAN 2,493,Program and major included
US,MI,26,BELLAIRE,26009,49615,49615,US observation,ACC-BBA,Accounting,BBA,F,2021-2022,1,MICHIGAN 2,493,Program and major included
US,MI,26,BELLAIRE,26009,49615,49615,US observation,LA-MUL-BS,Comp Sci & Arts for Teaching,BS,F,2020-2021,1,MICHIGAN 2,493,Program and major included
US,MI,26,BELLAIRE,26009,49615,49615,US observation,EXE-BS,Exercise Science,BS,F,2023-2024,1,MICHIGAN 2,493,Program and major included
US,MI,26,BELLAIRE,26009,49615,49615,US observation,BIOS-BS,Biomedical Sciences,BS,F,2011-2012,1,MICHIGAN 2,493,Program and major included
US,MI,26,BELLAIRE,26009,49615,49615,US observation,GPY-BS,Geography,BS,M,2019-2020,1,MICHIGAN 2,493,Program and major included
US,MI,26,BELLAIRE,26009,49615,49615,US observation,CMS-BA,Communication Studies,BA,F,2020-2021,1,MICHIGAN 2,493,Program and major included
US,MI,26,BELLAIRE,26009,49615,49615,US observation,GPST-BA,Group Social Studies,BA,F,2014-2015,1,MICHIGAN 2,493,Program and major included
US,MI,26,BELLAIRE,26009,49615,49615,US observation,SB-MUL-BBA,Finance,BBA,M,2017-2018,1,MICHIGAN 2,493,Program and major included
US,MI,26,BELLAIRE,26009,49615,49615,US observation,SW-MSW,Social Work,MSW,F,2002-2003,1,MICHIGAN 2,493,Program and major included
US,MI,26,BELLAIRE,26009,49615,49615,US observation,ANT-BA,Anthropology,BA,F,2023-2024,1,MICHIGAN 2,493,Program and major included
US,MI,26,BELLAIRE,26009,49615,49615,US observation,PSY-BS,Psychology,BS,M,2009-2010,1,MICHIGAN 2,493,Program and major included
US,MI,26,BELLAIRE,26009,49615,49615,US observation,HPR-BS,Health Professions,BS,F,2010-2011,1,MICHIGAN 2,493,Program and major included
US,MI,26,BELLAIRE,26009,49615,49615,US observation,CS-BS,Computer Science,BS,M,2021-2022,1,MICHIGAN 2,493,Program and major included
US,MI,26,BELLAIRE,26009,49615,49615,US observation,SW-MSW,Social Work,MSW,F,2013-2014,1,MICHIGAN 2,493,Program and major included
US,MI,26,BELLAIRE,26009,49615,49615,US observation,LA-MUL-BS,Biomedical Sciences,BS,F,2022-2023,1,MICHIGAN 2,493,Program and major included
US,MI,26,BELLAIRE,26009,49615,49615,US observation,CI-MUL-BS,Ped Cont Know PreK-3rd,BS,F,2024-2025,1,MICHIGAN 2,493,Program and major included
US,MI,26,BELLAIRE,26009,49615,49615,US observation,NUR-BSN,Nursing,BSN,F,2010-2011,1,MICHIGAN 2,493,Program and major included
US,MI,26,BELLAIRE,26009,49615,49615,US observation,NUR-BSN,Nursing,BSN,M,1995-1996,1,MICHIGAN 2,493,Program and major included
US,MI,26,BELLAIRE,26009,49615,49615,US observation,PSYX-BA,Psychology,BA,F,2009-2010,1,MICHIGAN 2,493,Program and major included
US,MI,26,BELLAIRE,26009,49615,49615,US observation,ENG-BA,English,BA,F,2003-2004,1,MICHIGAN 2,493,Program and major included
US,MI,26,BELLAIRE,26009,49615,49615,US observation,HS-BS,Health Science,BS,M,1995-1996,1,MICHIGAN 2,493,Program and major included
US,MI,26,BELLAIRE,26009,49615,49615,US observation,APR-BS,Advertising & Public Relations,BS,F,2024-2025,1,MICHIGAN 2,493,Program and major included
US,MI,26,BELLAIRE,26009,49615,49615,US observation,GPRP-PRCER,Sustainable Urban & Reg Plan,PRCER,M,2019-2020,1,MICHIGAN 2,493,Program and major included
US,MI,26,BELLAIRE,26009,49615,49615,US observation,FVD-BA,Film and Video,BA,F,2021-2022,1,MICHIGAN 2,493,Program and major included
US,MI,26,BELLAIRE,26009,49615,49615,US observation,AHSC-BS,Allied Health Sciences,BS,F,2016-2017,1,MICHIGAN 2,493,Program and major included
US,MI,26,BELLAIRE,26009,49615,49615,US observation,SW-MSW,Social Work,MSW,F,2015-2016,1,MICHIGAN 2,493,Program and major included
US,MI,26,BELLAIRE,26009,49615,49615,US observation,SPED-MED,Special Education,MED,F,2009-2010,1,MICHIGAN 2,493,Program and major included
US,MI,26,BELLAIRE,26009,49615,49615,US observation,PED-BS,Physical Education,BS,F,1988-1989,1,MICHIGAN 2,493,Program and major included
US,MI,26,BELLAIRE,26009,49615,49615,US observation,PA-MPA,Public Administration,MPA,M,2003-2004,1,MICHIGAN 2,493,Program and major included
US,MI,26,BELLAIRE,26009,49615,49615,US observation,LA-MUL-BA,Psychology,BA,F,2012-2013,1,MICHIGAN 2,493,Program and major included
US,MI,26,BELLAIRE,26009,49615,49615,US observation,IRIS-BS,Integrative Studies,BS,F,2023-2024,1,MICHIGAN 2,493,Program and major included
US,MI,26,BELLAIRE,26009,49615,49615,US observation,HTM-BS,Hospitality Tourism Management,BS,F,2020-2021,2,MICHIGAN 2,493,Program and major included
US,MI,26,BENZONIA,26101,49616,49616,US observation,GNM-BBA,General Management,BBA,F,2021-2022,1,MICHIGAN 2,493,Program and major included
US,MI,26,BENZONIA,26019,49616,49616,US observation,ICUR-MED,Instruction & Curriculum,MED,F,2012-2013,1,MICHIGAN 2,493,Program and major included
US,MI,26,BENZONIA,26019,49616,49616,US observation,ENGL-BA,English Language and Lit,BA,F,1986-1987,1,MICHIGAN 2,493,Program and major included
US,MI,26,BENZONIA,26019,49616,49616,US observation,LIB-BS,Liberal Studies,BS,F,2015-2016,1,MICHIGAN 2,493,Program and major included
US,MI,26,BENZONIA,26019,49616,49616,US observation,ENGX-BA,English,BA,F,2012-2013,1,MICHIGAN 2,493,Program and major included
US,MI,26,BENZONIA,26019,49616,49616,US observation,MGT-BBA,Management,BBA,M,2005-2006,1,MICHIGAN 2,493,Program and major included
US,MI,26,BENZONIA,26019,49616,49616,US observation,LA-MUL-BS,Comp Sci & Arts for Teaching,BS,F,2022-2023,1,MICHIGAN 2,493,Program and major included
US,MI,26,BENZONIA,26019,49616,49616,US observation,CMB-MS,Cell & Molecular Biology,MS,M,2023-2024,1,MICHIGAN 2,493,Program and major included
US,MI,26,BENZONIA,26019,49616,49616,US observation,BIO-BS,Biology,BS,F,2000-2001,1,MICHIGAN 2,493,Program and major included
US,MI,26,BENZONIA,26019,49616,49616,US observation,BIOS-BS,Biomedical Sciences,BS,M,2012-2013,1,MICHIGAN 2,493,Program and major included
